candidate,path,description,weights,public_proxy_mse,observed_public_mse,validation_mse,validation_rmse,validation_mae,event_adjustment,event_profile,event_changed_rows,validation_adjusted_rows,mean,std,min,max
calibrated_count_0p27776_event_late_recovery,outputs/candidates/submission_calibrated_count_0p27776_event_late_recovery.csv,current best public submission blended with count diversity,main_calibrated:0.72224;count_calibrated:0.27776,,,2908.242761500269,53.92812588529541,33.96649257841617,True,late_recovery,12,0,251.75168646564308,210.0399319560633,3.8551419759076695,1000.3750424682896
calibrated_count_0p27776_event_peak_heavy,outputs/candidates/submission_calibrated_count_0p27776_event_peak_heavy.csv,current best public submission blended with count diversity,main_calibrated:0.72224;count_calibrated:0.27776,,,2908.242761500269,53.92812588529541,33.96649257841617,True,peak_heavy,12,0,251.70541857113602,210.06720082796357,3.8551419759076695,1000.3750424682896
calibrated_count_0p27776_event_extreme,outputs/candidates/submission_calibrated_count_0p27776_event_extreme.csv,current best public submission blended with count diversity,main_calibrated:0.72224;count_calibrated:0.27776,,,2908.242761500269,53.92812588529541,33.96649257841617,True,extreme,12,0,251.68993463853013,210.0756600244081,3.8551419759076695,1000.3750424682896
calibrated_count_0p27776_event_extended,outputs/candidates/submission_calibrated_count_0p27776_event_extended.csv,current best public submission blended with count diversity,main_calibrated:0.72224;count_calibrated:0.27776,,,2908.242761500269,53.92812588529541,33.96649257841617,True,extended,29,0,251.62046550053958,210.04944053702468,3.8551419759076695,1000.3750424682896
raw_count_0p25000,outputs/candidates/submission_raw_count_0p25000.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,False,none,0,0,248.9015753560286,208.13393697939364,2.687978712378177,990.384145333036
raw_count_0p25000_event_mild,outputs/candidates/submission_raw_count_0p25000_event_mild.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,mild,12,0,248.77977585368416,208.14533333990732,2.687978712378177,990.384145333036
raw_count_0p25000_event,outputs/candidates/submission_raw_count_0p25000_event.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,default,12,0,248.65850307031525,208.17894983122025,2.687978712378177,990.384145333036
raw_count_0p25000_event_strong,outputs/candidates/submission_raw_count_0p25000_event_strong.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,strong,12,0,248.55249693802753,208.23674182964925,2.687978712378177,990.384145333036
raw_count_0p25000_event_strong_day_0p30,outputs/candidates/submission_raw_count_0p25000_event_strong_day_0p30.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,strong_day_0p30,12,0,248.55286785067537,208.23631161249995,2.687978712378177,990.384145333036
raw_count_0p25000_event_strong_core_0p33,outputs/candidates/submission_raw_count_0p25000_event_strong_core_0p33.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,strong_core_0p33,12,0,248.54662468518225,208.2416066526356,2.687978712378177,990.384145333036
raw_count_0p25000_event_strong_core_0p37,outputs/candidates/submission_raw_count_0p25000_event_strong_core_0p37.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,strong_core_0p37,12,0,248.55836919087284,208.2320029777431,2.687978712378177,990.384145333036
raw_count_0p25000_event_strong_late_0p45,outputs/candidates/submission_raw_count_0p25000_event_strong_late_0p45.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,strong_late_0p45,12,0,248.53723028694637,208.24386093283482,2.687978712378177,990.384145333036
raw_count_0p25000_event_strong_late_0p55,outputs/candidates/submission_raw_count_0p25000_event_strong_late_0p55.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,strong_late_0p55,12,0,248.5677635891087,208.2307906439579,2.687978712378177,990.384145333036
raw_count_0p25000_event_score_rebound_light,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_light.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,score_rebound_light,12,0,248.56740011772945,208.22487247854397,2.687978712378177,990.384145333036
raw_count_0p25000_event_score_rebound_0p25,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_0p25.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,score_rebound_0p25,12,0,248.5599299822461,208.2307301729349,2.687978712378177,990.384145333036
raw_count_0p25000_event_score_rebound_0p50,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_0p50.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,score_rebound_0p50,12,0,248.5673630264647,208.22491549379507,2.687978712378177,990.384145333036
raw_count_0p25000_event_score_rebound_0p75,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_0p75.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,score_rebound_0p75,12,0,248.57479607068328,208.21929780873194,2.687978712378177,990.384145333036
raw_count_0p25000_event_score_rebound_mid,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_mid.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,score_rebound_mid,12,0,248.58222911490182,208.21387713369043,2.687978712378177,990.384145333036
raw_count_0p25000_event_score_rebound_1p25,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_1p25.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,score_rebound_1p25,12,0,248.58966215912042,208.20865348405795,2.687978712378177,990.384145333036
raw_count_0p25000_event_score_rebound_1p50,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_1p50.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,score_rebound_1p50,12,0,248.597095203339,208.20362687466402,2.687978712378177,990.384145333036
raw_count_0p25000_event_score_rebound_1p75,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_1p75.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,score_rebound_1p75,12,0,248.60452824755754,208.19879731978034,2.687978712378177,990.384145333036
raw_count_0p25000_event_score_rebound_fit,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_fit.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,score_rebound_fit,12,0,248.61196129177614,208.19416483312023,2.687978712378177,990.384145333036
raw_count_0p25000_event_score_rebound_fit_weather3_soft,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_fit_weather3_soft.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2926.5872294873693,54.097941083625074,34.07168848924324,True,score_rebound_fit_weather3_soft,243,250,247.92375680125707,207.98580564235291,2.687978712378177,990.384145333036
raw_count_0p25000_event_score_rebound_fit_weather3_holiday_soft,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_fit_weather3_holiday_soft.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2926.5872294873693,54.097941083625074,34.07168848924324,True,score_rebound_fit_weather3_holiday_soft,303,250,247.33620024094762,208.18812736661906,2.150382969902542,990.384145333036
raw_count_0p25000_event_score_rebound_fit_weather3_holiday_strong,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_fit_weather3_holiday_strong.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2926.5872294873693,54.097941083625074,34.07168848924324,True,score_rebound_fit_weather3_holiday_strong,303,250,247.097369599192,208.31163791222977,1.8815850986647238,990.384145333036
raw_count_0p25000_event_score_rebound_fit_weather3_holiday_extended,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_fit_weather3_holiday_extended.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2926.5872294873693,54.097941083625074,34.07168848924324,True,score_rebound_fit_weather3_holiday_extended,359,250,246.65465532857132,208.33994514970195,1.8815850986647238,990.384145333036
raw_count_0p25000_event_score_rebound_fit_holiday_soft,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_fit_holiday_soft.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,score_rebound_fit_holiday_soft,82,0,248.01043931168743,208.40743270939583,2.150382969902542,990.384145333036
raw_count_0p25000_event_score_rebound_fit_holiday_strong,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_fit_holiday_strong.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,score_rebound_fit_holiday_strong,82,0,247.7716086699318,208.53158579063302,1.8815850986647238,990.384145333036
raw_count_0p25000_event_score_rebound_fit_holiday_extended,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_fit_holiday_extended.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,score_rebound_fit_holiday_extended,154,0,247.30421191259686,208.57747505118834,1.8815850986647238,990.384145333036
raw_count_0p25000_event_late_2012_calendar_rebalance,outputs/candidates/submission_raw_count_0p25000_event_late_2012_calendar_rebalance.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,3094.6837577257656,55.62988187769021,35.16269797331225,True,late_2012_calendar_rebalance,3476,156,230.03138622604692,194.97233403819394,0.7591504228593376,924.2849044587571
raw_count_0p25000_event_score_rebound_2p25,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_2p25.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,score_rebound_2p25,12,0,248.6193943359947,208.18972942783884,2.687978712378177,990.384145333036
raw_count_0p25000_event_score_rebound_2p50,outputs/candidates/submission_raw_count_0p25000_event_score_rebound_2p50.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,score_rebound_2p50,12,0,248.62682738021329,208.18549111653266,2.687978712378177,990.384145333036
raw_count_0p25000_event_stronger,outputs/candidates/submission_raw_count_0p25000_event_stronger.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,stronger,12,0,248.52217874218533,208.25669008524096,2.687978712378177,990.384145333036
raw_count_0p25000_event_empirical_storm,outputs/candidates/submission_raw_count_0p25000_event_empirical_storm.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,empirical_storm,12,0,248.52276476115327,208.2627578827136,2.687978712378177,990.384145333036
raw_count_0p25000_event_empirical_recovery,outputs/candidates/submission_raw_count_0p25000_event_empirical_recovery.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,empirical_recovery,12,0,248.5380314122344,208.2568096206614,2.687978712378177,990.384145333036
raw_count_0p25000_event_empirical_shutdown,outputs/candidates/submission_raw_count_0p25000_event_empirical_shutdown.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,empirical_shutdown,12,0,248.50771321639218,208.27716491525803,2.687978712378177,990.384145333036
raw_count_0p25000_event_mid_heavy,outputs/candidates/submission_raw_count_0p25000_event_mid_heavy.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,mid_heavy,12,0,248.50749811007208,208.26987391655294,2.687978712378177,990.384145333036
raw_count_0p25000_event_late_recovery,outputs/candidates/submission_raw_count_0p25000_event_late_recovery.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,late_recovery,12,0,248.55271204434763,208.2436228091159,2.687978712378177,990.384145333036
raw_count_0p25000_event_peak_heavy,outputs/candidates/submission_raw_count_0p25000_event_peak_heavy.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,peak_heavy,12,0,248.50712719742424,208.27030857712387,2.687978712378177,990.384145333036
raw_count_0p25000_event_extreme,outputs/candidates/submission_raw_count_0p25000_event_extreme.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,extreme,12,0,248.49186054634308,208.2785922185732,2.687978712378177,990.384145333036
raw_count_0p25000_event_extended,outputs/candidates/submission_raw_count_0p25000_event_extended.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.75000;count_calibrated:0.25000,,,2936.0383580679563,54.18522269095105,34.114943141279646,True,extended,29,0,248.42412709621334,208.25196985181256,2.687978712378177,990.384145333036
raw_count_0p40000,outputs/candidates/submission_raw_count_0p40000.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,False,none,0,0,254.08380515830814,212.64795053819162,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_mild,outputs/candidates/submission_raw_count_0p40000_event_mild.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,mild,12,0,253.9590136377533,212.65927376960286,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event,outputs/candidates/submission_raw_count_0p40000_event.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,default,12,0,253.83476877173112,212.6934063795189,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_strong,outputs/candidates/submission_raw_count_0p40000_event_strong.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,strong,12,0,253.72616002348778,212.7523951844791,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_strong_day_0p30,outputs/candidates/submission_raw_count_0p40000_event_strong_day_0p30.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,strong_day_0p30,12,0,253.72653886028021,212.75195615731917,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_strong_core_0p33,outputs/candidates/submission_raw_count_0p40000_event_strong_core_0p33.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,strong_core_0p33,12,0,253.72014151871406,212.75737128561065,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_strong_core_0p37,outputs/candidates/submission_raw_count_0p40000_event_strong_core_0p37.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,strong_core_0p37,12,0,253.73217852826147,212.74754841278434,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_strong_late_0p45,outputs/candidates/submission_raw_count_0p40000_event_strong_late_0p45.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,strong_late_0p45,12,0,253.71052390570892,212.7596524518372,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_strong_late_0p55,outputs/candidates/submission_raw_count_0p40000_event_strong_late_0p55.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,strong_late_0p55,12,0,253.74179614126663,212.74633601671033,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_score_rebound_light,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_light.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,score_rebound_light,12,0,253.7414335874975,212.74025703884226,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_score_rebound_0p25,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_0p25.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,score_rebound_0p25,12,0,253.73377786365305,212.7462469456226,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_score_rebound_0p50,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_0p50.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,score_rebound_0p50,12,0,253.74139570381828,212.7403009349687,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_score_rebound_0p75,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_0p75.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,score_rebound_0p75,12,0,253.74901354398352,212.73455716947444,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_score_rebound_mid,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_mid.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,score_rebound_mid,12,0,253.75663138414876,212.72901566552196,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_score_rebound_1p25,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_1p25.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,score_rebound_1p25,12,0,253.764249224314,212.72367643891812,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_score_rebound_1p50,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_1p50.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,score_rebound_1p50,12,0,253.77186706447924,212.71853950489435,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_score_rebound_1p75,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_1p75.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,score_rebound_1p75,12,0,253.77948490464448,212.7136048781065,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_score_rebound_fit,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_fit.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,score_rebound_fit,12,0,253.78710274480977,212.70887257263453,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_score_rebound_fit_weather3_soft,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_fit_weather3_soft.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2860.7373207330047,53.48586094224346,33.687124404454025,True,score_rebound_fit_weather3_soft,243,250,253.0844629973121,212.50219527044854,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_score_rebound_fit_weather3_holiday_soft,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_fit_weather3_holiday_soft.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2860.7373207330047,53.48586094224346,33.687124404454025,True,score_rebound_fit_weather3_holiday_soft,303,250,252.4928158408623,212.71255223737614,2.4171257420529386,1013.8453615738522
raw_count_0p40000_event_score_rebound_fit_weather3_holiday_strong,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_fit_weather3_holiday_strong.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2860.7373207330047,53.48586094224346,33.687124404454025,True,score_rebound_fit_weather3_holiday_strong,303,250,252.25215555875948,212.83909749183795,2.1149850242963213,1013.8453615738522
raw_count_0p40000_event_score_rebound_fit_weather3_holiday_extended,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_fit_weather3_holiday_extended.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2860.7373207330047,53.48586094224346,33.687124404454025,True,score_rebound_fit_weather3_holiday_extended,359,250,251.80124364253845,212.87031397166376,2.1149850242963213,1013.8453615738522
raw_count_0p40000_event_score_rebound_fit_holiday_soft,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_fit_holiday_soft.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,score_rebound_fit_holiday_soft,82,0,253.18129456137422,212.93042098614137,2.4171257420529386,1013.8453615738522
raw_count_0p40000_event_score_rebound_fit_holiday_strong,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_fit_holiday_strong.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,score_rebound_fit_holiday_strong,82,0,252.94063427927136,213.05761473710362,2.1149850242963213,1013.8453615738522
raw_count_0p40000_event_score_rebound_fit_holiday_extended,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_fit_holiday_extended.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,score_rebound_fit_holiday_extended,154,0,252.4643225931452,213.10683368803592,2.1149850242963213,1013.8453615738522
raw_count_0p40000_event_late_2012_calendar_rebalance,outputs/candidates/submission_raw_count_0p40000_event_late_2012_calendar_rebalance.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,3032.595627900427,55.06900787103783,34.79872017977654,True,late_2012_calendar_rebalance,3476,156,234.82700253429707,199.1694034507034,0.825074530930789,946.1802953672384
raw_count_0p40000_event_score_rebound_2p25,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_2p25.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,score_rebound_2p25,12,0,253.794720584975,212.70434260198235,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_score_rebound_2p50,outputs/candidates/submission_raw_count_0p40000_event_score_rebound_2p50.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,score_rebound_2p50,12,0,253.80233842514025,212.70001497907757,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_stronger,outputs/candidates/submission_raw_count_0p40000_event_stronger.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,stronger,12,0,253.69509880698223,212.77277491389535,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_empirical_storm,outputs/candidates/submission_raw_count_0p40000_event_empirical_storm.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,empirical_storm,12,0,253.69568866282683,212.77901006267956,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_empirical_recovery,outputs/candidates/submission_raw_count_0p40000_event_empirical_recovery.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,empirical_recovery,12,0,253.71132478060565,212.77295389273033,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_empirical_shutdown,outputs/candidates/submission_raw_count_0p40000_event_empirical_shutdown.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,empirical_shutdown,12,0,253.6802635641001,212.79375245591808,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_mid_heavy,outputs/candidates/submission_raw_count_0p40000_event_mid_heavy.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,mid_heavy,12,0,253.68005254504797,212.7862641825499,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_late_recovery,outputs/candidates/submission_raw_count_0p40000_event_late_recovery.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,late_recovery,12,0,253.7263710425399,212.75946156798742,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_peak_heavy,outputs/candidates/submission_raw_count_0p40000_event_peak_heavy.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,peak_heavy,12,0,253.67967370825554,212.78670774637266,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_extreme,outputs/candidates/submission_raw_count_0p40000_event_extreme.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,extreme,12,0,253.6640375904767,212.79515964818793,3.0214071775661733,1013.8453615738522
raw_count_0p40000_event_extended,outputs/candidates/submission_raw_count_0p40000_event_extended.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.60000;count_calibrated:0.40000,,,2872.6730055410712,53.59732274602036,33.744508843180654,True,extended,29,0,253.5932268357086,212.76829315943039,3.0214071775661733,1013.8453615738522
raw_count_0p41500,outputs/candidates/submission_raw_count_0p41500.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.58500;count_calibrated:0.41500,,,2867.1234182540834,53.545526594236456,33.712349818334566,False,none,0,0,254.60202813853607,213.1010189646717,3.0547500240849725,1016.1914831979337
raw_count_0p41500_event_mild,outputs/candidates/submission_raw_count_0p41500_event_mild.csv,raw/count validation grid candidate for manual public-score probing,main_raw:0.58500;count_calibrated:0.41500,,,2867.1234182540834,53.545526594236456,33.712349818334566,True,mild,12,0,254.47693741616018,213.11233399843792,3.0547500240849725,1016.1914831979337
